PersonKey,DatasetId,RecordKey
7518,B,B-000006143
7519,A,A-000006135
7519,B,B-000006144
7521,A,A-000006136
7521,B,B-000006145
7522,A,A-000006137
7522,B,B-000006146
7523,A,A-000006138
7523,B,B-000006147
7524,A,A-000006139
7524,B,B-000006148
7525,A,A-000006140
7525,B,B-000006149
7526,A,A-000006141
7526,B,B-000006150
7527,A,A-000006142
7527,B,B-000006151
7528,A,A-000006143
7528,B,B-000006152
7530,A,A-000006144
7530,B,B-000006153
7531,A,A-000006145
7531,B,B-000006154
7532,A,A-000006146
7532,B,B-000006155
7533,A,A-000006147
7533,B,B-000006156
7534,A,A-000006148
7534,B,B-000006157
7535,A,A-000006149
7535,B,B-000006158
7536,A,A-000006150
7536,B,B-000006159
7538,A,A-000006151
7538,B,B-000006160
7539,A,A-000006152
7539,B,B-000006161
7540,A,A-000006153
7540,B,B-000006162
7541,A,A-000006154
7541,B,B-000006163
7542,A,A-000006155
7542,B,B-000006164
7543,A,A-000006156
7543,B,B-000006165
7544,A,A-000006157
7544,B,B-000006166
7545,A,A-000006158
7545,B,B-000006167
7546,A,A-000006159
7546,B,B-000006168
7547,A,A-000006160
7547,B,B-000006169
7548,A,A-000006161
7548,B,B-000006170
7549,A,A-000006162
7549,B,B-000006171
7550,A,A-000006163
7550,B,B-000006172
7551,A,A-000006164
7551,B,B-000006173
7552,A,A-000006165
7552,B,B-000006174
7553,A,A-000006166
7553,B,B-000006175
7554,A,A-000006167
7554,B,B-000006176
7555,A,A-000006168
7555,B,B-000006177
7556,A,A-000006169
7556,B,B-000006178
7557,A,A-000006170
7557,B,B-000006179
7558,A,A-000006171
7558,B,B-000006180
7559,A,A-000006172
7559,B,B-000006181
7560,A,A-000006173
7560,B,B-000006182
7561,A,A-000006174
7561,B,B-000006183
7562,A,A-000006175
7562,B,B-000006184
7563,A,A-000006176
7563,B,B-000006185
7564,A,A-000006177
7564,B,B-000006186
7565,A,A-000006178
7565,B,B-000006187
7567,A,A-000006179
7567,B,B-000006188
7568,A,A-000006180
7568,B,B-000006189
7569,A,A-000006181
7569,B,B-000006190
7570,A,A-000006182
7570,B,B-000006191
7571,A,A-000006183
7571,B,B-000006192
7572,A,A-000006184
7572,B,B-000006193
7573,A,A-000006185
7573,B,B-000006194
7574,A,A-000006186
7574,B,B-000006195
7575,A,A-000006187
7575,B,B-000006196
7576,A,A-000006188
7576,B,B-000006197
7577,A,A-000006189
7577,B,B-000006198
7578,A,A-000006190
7578,B,B-000006199
7579,A,A-000006191
7579,B,B-000006200
7580,A,A-000006192
7580,B,B-000006201
7581,A,A-000006193
7581,B,B-000006202
7582,A,A-000006194
7582,B,B-000006203
7583,A,A-000006195
7583,B,B-000006204
7584,A,A-000006196
7584,B,B-000006205
7585,A,A-000006197
7585,B,B-000006206
7586,A,A-000006198
7586,B,B-000006207
7588,A,A-000006199
7588,B,B-000006208
7589,A,A-000006200
7589,B,B-000006209
7590,A,A-000006201
7590,B,B-000006210
7592,A,A-000006202
7592,B,B-000006211
7593,A,A-000006203
7593,B,B-000006212
7594,A,A-000006204
7594,B,B-000006213
7595,A,A-000006205
7595,B,B-000006214
7596,A,A-000006206
7596,B,B-000006215
7597,A,A-000006207
7597,B,B-000006216
7598,A,A-000006208
7598,B,B-000006217
7599,A,A-000006209
7599,B,B-000006218
7600,A,A-000006210
7600,B,B-000006219
7603,A,A-000006211
7603,B,B-000006220
7604,A,A-000006212
7604,B,B-000006221
7605,A,A-000006213
7605,B,B-000006222
7606,A,A-000006214
7606,B,B-000006223
7607,A,A-000006215
7607,B,B-000006224
7609,A,A-000006216
7609,B,B-000006225
7610,A,A-000006217
7610,B,B-000006226
7611,A,A-000006218
7611,B,B-000006227
7612,A,A-000006219
7612,B,B-000006228
7613,A,A-000006220
7613,B,B-000006229
7614,A,A-000006221
7614,B,B-000006230
7615,A,A-000006222
7615,B,B-000006231
7616,A,A-000006223
7616,B,B-000006232
7617,A,A-000006224
7617,B,B-000006233
7619,A,A-000006225
7619,B,B-000006234
7620,A,A-000006226
7620,B,B-000006235
7622,A,A-000006227
7622,B,B-000006236
7626,A,A-000006228
7626,B,B-000006237
7627,A,A-000006229
7627,B,B-000006238
7628,A,A-000006230
7628,B,B-000006239
7629,A,A-000006231
7629,B,B-000006240
7631,A,A-000006232
7631,B,B-000006241
7632,A,A-000006233
7632,B,B-000006242
7633,A,A-000006234
7633,B,B-000006243
7634,A,A-000006235
7634,B,B-000006244
7635,A,A-000006236
7635,B,B-000006245
7638,A,A-000006237
7638,B,B-000006246
7639,A,A-000006238
7639,B,B-000006247
7640,A,A-000006239
7640,B,B-000006248
7643,A,A-000006240
7643,B,B-000006249
7644,A,A-000006241
7644,B,B-000006250
7646,A,A-000006242
7646,B,B-000006251
7648,A,A-000006243
7648,B,B-000006252
7649,A,A-000006244
7649,B,B-000006253
7650,A,A-000006245
7650,B,B-000006254
7651,A,A-000006246
7651,B,B-000006255
7652,A,A-000006247
7652,B,B-000006256
7653,A,A-000006248
7653,B,B-000006257
7654,A,A-000006249
7654,B,B-000006258
7655,A,A-000006250
7655,B,B-000006259
7656,A,A-000006251
7656,B,B-000006260
7657,A,A-000006252
7657,B,B-000006261
7658,A,A-000006253
7658,B,B-000006262
7659,A,A-000006254
7659,B,B-000006263
7660,A,A-000006255
7660,B,B-000006264
7661,A,A-000006256
7661,B,B-000006265
7663,A,A-000006257
7663,B,B-000006266
7664,A,A-000006258
7664,B,B-000006267
7665,A,A-000006259
7665,B,B-000006268
7666,A,A-000006260
7666,B,B-000006269
7667,A,A-000006261
7667,B,B-000006270
7668,A,A-000006262
7668,B,B-000006271
7669,A,A-000006263
7669,B,B-000006272
7670,A,A-000006264
7670,B,B-000006273
7673,A,A-000006265
7673,B,B-000006274
7674,A,A-000006266
7674,B,B-000006275
7676,A,A-000006267
7676,B,B-000006276
7677,A,A-000006268
7677,B,B-000006277
7678,A,A-000006269
7678,B,B-000006278
7679,A,A-000006270
7679,B,B-000006279
7680,A,A-000006271
7680,B,B-000006280
7681,A,A-000006272
7681,B,B-000006281
7682,A,A-000006273
7682,B,B-000006282
7683,A,A-000006274
7683,B,B-000006283
7684,A,A-000006275
7684,B,B-000006284
7685,A,A-000006276
7685,B,B-000006285
7686,A,A-000006277
7686,B,B-000006286
7687,A,A-000006278
7687,B,B-000006287
7688,A,A-000006279
7688,B,B-000006288
7690,A,A-000006280
7690,B,B-000006289
7693,A,A-000006281
7693,B,B-000006290
7694,A,A-000006282
7694,B,B-000006291
7697,A,A-000006283
7697,B,B-000006292
7698,A,A-000006284
7698,B,B-000006293
7699,A,A-000006285
7699,B,B-000006294
7700,A,A-000006286
7700,B,B-000006295
7701,A,A-000006287
7701,B,B-000006296
7702,A,A-000006288
7702,B,B-000006297
7703,A,A-000006289
7703,B,B-000006298
7704,A,A-000006290
7704,B,B-000006299
7705,A,A-000006291
7705,B,B-000006300
7706,A,A-000006292
7706,B,B-000006301
7708,A,A-000006293
7708,B,B-000006302
7709,A,A-000006294
7709,B,B-000006303
7710,A,A-000006295
7710,B,B-000006304
7711,A,A-000006296
7711,B,B-000006305
7712,A,A-000006297
7712,B,B-000006306
7713,A,A-000006298
7713,B,B-000006307
7715,A,A-000006299
7715,B,B-000006308
7716,A,A-000006300
7716,B,B-000006309
7717,A,A-000006301
7717,B,B-000006310
7718,A,A-000006302
7718,B,B-000006311
7719,A,A-000006303
7719,B,B-000006312
7720,A,A-000006304
7720,B,B-000006313
7721,A,A-000006305
7721,B,B-000006314
7722,A,A-000006306
7722,B,B-000006315
7724,A,A-000006307
7724,B,B-000006316
7725,A,A-000006308
7725,B,B-000006317
7726,A,A-000006309
7726,B,B-000006318
7727,A,A-000006310
7727,B,B-000006319
7728,A,A-000006311
7728,B,B-000006320
7729,A,A-000006312
7729,B,B-000006321
7730,A,A-000006313
7730,B,B-000006322
7731,A,A-000006314
7731,B,B-000006323
7732,A,A-000006315
7732,B,B-000006324
7733,A,A-000006316
7733,B,B-000006325
7734,A,A-000006317
7734,B,B-000006326
7735,A,A-000006318
7735,B,B-000006327
7736,A,A-000006319
7736,B,B-000006328
7737,A,A-000006320
7737,B,B-000006329
7740,A,A-000006321
7740,B,B-000006330
7741,A,A-000006322
7741,B,B-000006331
7742,A,A-000006323
7742,B,B-000006332
7744,A,A-000006324
7744,B,B-000006333
7745,A,A-000006325
7745,B,B-000006334
7746,A,A-000006326
7746,B,B-000006335
7747,A,A-000006327
7747,B,B-000006336
7749,A,A-000006328
7749,B,B-000006337
7750,A,A-000006329
7750,B,B-000006338
7751,A,A-000006330
7751,B,B-000006339
7752,A,A-000006331
7752,B,B-000006340
7753,A,A-000006332
7753,B,B-000006341
7754,A,A-000006333
7754,B,B-000006342
7755,A,A-000006334
7755,B,B-000006343
7756,A,A-000006335
7756,B,B-000006344
7757,A,A-000006336
7757,B,B-000006345
7758,A,A-000006337
7758,B,B-000006346
7759,A,A-000006338
7759,B,B-000006347
7761,A,A-000006339
7761,B,B-000006348
7762,A,A-000006340
7762,B,B-000006349
7763,A,A-000006341
7763,B,B-000006350
7764,A,A-000006342
7764,B,B-000006351
7765,A,A-000006343
7765,B,B-000006352
7766,A,A-000006344
7766,B,B-000006353
7767,A,A-000006345
7767,B,B-000006354
7770,A,A-000006346
7770,B,B-000006355
7771,A,A-000006347
7771,B,B-000006356
7772,A,A-000006348
7772,B,B-000006357
7773,A,A-000006349
7773,B,B-000006358
7774,A,A-000006350
7774,B,B-000006359
7775,A,A-000006351
7775,B,B-000006360
7776,A,A-000006352
7776,B,B-000006361
7777,A,A-000006353
7777,B,B-000006362
7778,A,A-000006354
7778,B,B-000006363
7779,A,A-000006355
7779,B,B-000006364
7781,A,A-000006356
7781,B,B-000006365
7782,A,A-000006357
7782,B,B-000006366
7784,A,A-000006358
7784,B,B-000006367
7785,A,A-000006359
7785,B,B-000006368
7787,A,A-000006360
7787,B,B-000006369
7788,A,A-000006361
7788,B,B-000006370
7789,A,A-000006362
7789,B,B-000006371
7790,A,A-000006363
7790,B,B-000006372
7791,A,A-000006364
7791,B,B-000006373
7793,A,A-000006365
7793,B,B-000006374
7794,A,A-000006366
7794,B,B-000006375
7795,A,A-000006367
7795,B,B-000006376
7797,A,A-000006368
7797,B,B-000006377
7798,A,A-000006369
7798,B,B-000006378
7801,A,A-000006370
7801,B,B-000006379
7802,A,A-000006371
7802,B,B-000006380
7803,A,A-000006372
7803,B,B-000006381
7804,A,A-000006373
7804,B,B-000006382
7805,A,A-000006374
7805,B,B-000006383
7806,A,A-000006375
7806,B,B-000006384
7807,A,A-000006376
7807,B,B-000006385
7808,A,A-000006377
7808,B,B-000006386
7809,A,A-000006378
7809,B,B-000006387
7810,A,A-000006379
7810,B,B-000006388
7812,A,A-000006380
7812,B,B-000006389
7814,A,A-000006381
7814,B,B-000006390
7815,A,A-000006382
7815,B,B-000006391
7816,A,A-000006383
7816,B,B-000006392
7817,A,A-000006384
7817,B,B-000006393
7818,A,A-000006385
7818,B,B-000006394
7819,A,A-000006386
7819,B,B-000006395
7820,A,A-000006387
7820,B,B-000006396
7821,A,A-000006388
7821,B,B-000006397
7822,A,A-000006389
7822,B,B-000006398
7823,A,A-000006390
7823,B,B-000006399
7824,A,A-000006391
7824,B,B-000006400
7825,A,A-000006392
7825,B,B-000006401
7826,A,A-000006393
7826,B,B-000006402
7827,A,A-000006394
7827,B,B-000006403
7828,A,A-000006395
7828,B,B-000006404
7829,A,A-000006396
7829,B,B-000006405
7831,A,A-000006397
7831,B,B-000006406
7832,A,A-000006398
7832,B,B-000006407
7833,A,A-000006399
7833,B,B-000006408
7834,A,A-000006400
7834,B,B-000006409
7835,A,A-000006401
7835,B,B-000006410
7836,A,A-000006402
7836,B,B-000006411
7837,A,A-000006403
7837,B,B-000006412
7839,A,A-000006404
7839,B,B-000006413
7840,A,A-000006405
7840,B,B-000006414
7842,A,A-000006406
7842,B,B-000006415
7843,A,A-000006407
7843,B,B-000006416
7844,A,A-000006408
7844,B,B-000006417
7846,A,A-000006409
7846,B,B-000006418
7847,A,A-000006410
7847,B,B-000006419
7848,A,A-000006411
7848,B,B-000006420
7849,A,A-000006412
7849,B,B-000006421
7850,A,A-000006413
7850,B,B-000006422
7851,A,A-000006414
7851,B,B-000006423
7852,A,A-000006415
7852,B,B-000006424
7853,A,A-000006416
7853,B,B-000006425
7854,A,A-000006417
7854,B,B-000006426
7855,A,A-000006418
7855,B,B-000006427
7857,A,A-000006419
7857,B,B-000006428
7859,A,A-000006420
7859,B,B-000006429
7860,A,A-000006421
7860,B,B-000006430
7863,A,A-000006422
7863,B,B-000006431
7864,A,A-000006423
7864,B,B-000006432
7865,A,A-000006424
7865,B,B-000006433
7867,A,A-000006425
7867,B,B-000006434
7868,A,A-000006426
7868,B,B-000006435
7869,A,A-000006427
7869,B,B-000006436
7870,A,A-000006428
7870,B,B-000006437
7871,A,A-000006429
7871,B,B-000006438
7872,A,A-000006430
7872,B,B-000006439
7873,A,A-000006431
7873,B,B-000006440
7875,A,A-000006432
7875,B,B-000006441
7876,A,A-000006433
7876,B,B-000006442
7877,A,A-000006434
7877,B,B-000006443
7878,A,A-000006435
7878,B,B-000006444
7879,A,A-000006436
7879,B,B-000006445
7880,A,A-000006437
7880,B,B-000006446
7881,A,A-000006438
7881,B,B-000006447
7883,A,A-000006439
7883,B,B-000006448
7884,A,A-000006440
7884,B,B-000006449
7885,A,A-000006441
7885,B,B-000006450
7886,A,A-000006442
7886,B,B-000006451
7888,A,A-000006443
7888,B,B-000006452
7889,A,A-000006444
7889,B,B-000006453
7890,A,A-000006445
7890,B,B-000006454
7891,A,A-000006446
7891,B,B-000006455
7892,A,A-000006447
7892,B,B-000006456
7893,A,A-000006448
7893,B,B-000006457
7894,A,A-000006449
7894,B,B-000006458
7895,A,A-000006450
7895,B,B-000006459
7896,A,A-000006451
7896,B,B-000006460
7897,A,A-000006452
7897,B,B-000006461
7898,A,A-000006453
7898,B,B-000006462
7899,A,A-000006454
7899,B,B-000006463
7900,A,A-000006455
7900,B,B-000006464
7901,A,A-000006456
7901,B,B-000006465
7902,A,A-000006457
7902,B,B-000006466
7905,A,A-000006458
7905,B,B-000006467
7906,A,A-000006459
7906,B,B-000006468
7907,A,A-000006460
7907,B,B-000006469
7908,A,A-000006461
7908,B,B-000006470
7909,A,A-000006462
7909,B,B-000006471
7911,A,A-000006463
7911,B,B-000006472
7912,A,A-000006464
7912,B,B-000006473
7914,A,A-000006465
7914,B,B-000006474
7915,A,A-000006466
7915,B,B-000006475
7916,A,A-000006467
7916,B,B-000006476
7917,A,A-000006468
7917,B,B-000006477
7920,A,A-000006469
7920,B,B-000006478
7921,A,A-000006470
7921,B,B-000006479
7922,A,A-000006471
7922,B,B-000006480
7923,A,A-000006472
7923,B,B-000006481
7924,A,A-000006473
7924,B,B-000006482
7926,A,A-000006474
7926,B,B-000006483
7927,A,A-000006475
7927,B,B-000006484
7928,A,A-000006476
7928,B,B-000006485
7929,A,A-000006477
7929,B,B-000006486
7930,A,A-000006478
7930,B,B-000006487
7932,A,A-000006479
7932,B,B-000006488
7933,A,A-000006480
7933,B,B-000006489
7934,A,A-000006481
7934,B,B-000006490
7936,A,A-000006482
7936,B,B-000006491
7938,A,A-000006483
7938,B,B-000006492
7940,A,A-000006484
7940,B,B-000006493
7941,A,A-000006485
7941,B,B-000006494
7943,A,A-000006486
7943,B,B-000006495
7944,A,A-000006487
7944,B,B-000006496
7945,A,A-000006488
7945,B,B-000006497
7947,A,A-000006489
7947,B,B-000006498
7948,A,A-000006490
7948,B,B-000006499
7949,A,A-000006491
7949,B,B-000006500
7950,A,A-000006492
7950,B,B-000006501
7951,A,A-000006493
7951,B,B-000006502
7952,A,A-000006494
7952,B,B-000006503
7953,A,A-000006495
7953,B,B-000006504
7954,A,A-000006496
7954,B,B-000006505
7955,A,A-000006497
7955,B,B-000006506
7956,A,A-000006498
7956,B,B-000006507
7957,A,A-000006499
7957,B,B-000006508
7959,A,A-000006500
7959,B,B-000006509
7960,A,A-000006501
7960,B,B-000006510
7961,A,A-000006502
7961,B,B-000006511
7962,A,A-000006503
7962,B,B-000006512
7963,A,A-000006504
7963,B,B-000006513
7964,A,A-000006505
7964,B,B-000006514
7965,A,A-000006506
7965,B,B-000006515
7966,A,A-000006507
7966,B,B-000006516
7967,A,A-000006508
7967,B,B-000006517
7969,A,A-000006509
7969,B,B-000006518
7970,A,A-000006510
7970,B,B-000006519
7972,A,A-000006511
7972,B,B-000006520
7973,A,A-000006512
7973,B,B-000006521
7974,A,A-000006513
7974,B,B-000006522
7975,A,A-000006514
7975,B,B-000006523
7976,A,A-000006515
7976,B,B-000006524
7977,A,A-000006516
7977,B,B-000006525
7979,A,A-000006517
7979,B,B-000006526
7981,A,A-000006518
7981,B,B-000006527
7982,A,A-000006519
7982,B,B-000006528
7983,A,A-000006520
7983,B,B-000006529
7984,A,A-000006521
7984,B,B-000006530
7985,A,A-000006522
7985,B,B-000006531
7986,A,A-000006523
7986,B,B-000006532
7987,A,A-000006524
7987,B,B-000006533
7988,A,A-000006525
7988,B,B-000006534
7990,A,A-000006526
7990,B,B-000006535
7991,A,A-000006527
7991,B,B-000006536
7992,A,A-000006528
7992,B,B-000006537
7993,A,A-000006529
7993,B,B-000006538
7994,A,A-000006530
7994,B,B-000006539
7995,A,A-000006531
7995,B,B-000006540
7998,A,A-000006532
7998,B,B-000006541
7999,A,A-000006533
7999,B,B-000006542
8000,A,A-000006534
8000,B,B-000006543
8001,A,A-000006535
8001,B,B-000006544
8002,A,A-000006536
8002,B,B-000006545
8005,A,A-000006537
8005,B,B-000006546
8006,A,A-000006538
8006,B,B-000006547
8007,A,A-000006539
8007,B,B-000006548
8008,A,A-000006540
8008,B,B-000006549
8009,A,A-000006541
8009,B,B-000006550
8012,A,A-000006542
8012,B,B-000006551
8013,A,A-000006543
8013,B,B-000006552
8014,A,A-000006544
8014,B,B-000006553
8015,A,A-000006545
8015,B,B-000006554
8016,A,A-000006546
8016,B,B-000006555
8017,A,A-000006547
8017,B,B-000006556
8018,A,A-000006548
8018,B,B-000006557
8019,A,A-000006549
8019,B,B-000006558
8021,A,A-000006550
8021,B,B-000006559
8022,A,A-000006551
8022,B,B-000006560
8023,A,A-000006552
8023,B,B-000006561
8024,A,A-000006553
8024,B,B-000006562
8025,A,A-000006554
8025,B,B-000006563
8027,A,A-000006555
8027,B,B-000006564
8028,A,A-000006556
8028,B,B-000006565
8029,A,A-000006557
8029,B,B-000006566
8030,A,A-000006558
8030,B,B-000006567
8031,A,A-000006559
8031,B,B-000006568
8032,A,A-000006560
8032,B,B-000006569
8033,A,A-000006561
8033,B,B-000006570
8034,A,A-000006562
8034,B,B-000006571
8035,A,A-000006563
8035,B,B-000006572
8036,A,A-000006564
8036,B,B-000006573
8037,A,A-000006565
8037,B,B-000006574
8038,A,A-000006566
8038,B,B-000006575
8041,A,A-000006567
8041,B,B-000006576
8042,A,A-000006568
8042,B,B-000006577
8044,A,A-000006569
8044,B,B-000006578
8045,A,A-000006570
8045,B,B-000006579
8046,A,A-000006571
8046,B,B-000006580
8047,A,A-000006572
8047,B,B-000006581
8051,A,A-000006573
8051,B,B-000006582
8052,A,A-000006574
8052,B,B-000006583
8053,A,A-000006575
8053,B,B-000006584
8054,A,A-000006576
8054,B,B-000006585
8055,A,A-000006577
8055,B,B-000006586
8056,A,A-000006578
8056,B,B-000006587
8057,A,A-000006579
8057,B,B-000006588
8058,A,A-000006580
8058,B,B-000006589
8059,A,A-000006581
8059,B,B-000006590
8060,A,A-000006582
8060,B,B-000006591
8061,A,A-000006583
8061,B,B-000006592
8062,A,A-000006584
8062,B,B-000006593
8063,A,A-000006585
8063,B,B-000006594
8064,A,A-000006586
8064,B,B-000006595
8066,A,A-000006587
8066,B,B-000006596
8067,A,A-000006588
8067,B,B-000006597
8069,A,A-000006589
8069,B,B-000006598
8071,A,A-000006590
8071,B,B-000006599
8073,A,A-000006591
8073,B,B-000006600
8074,A,A-000006592
8074,B,B-000006601
8075,A,A-000006593
8075,B,B-000006602
8076,A,A-000006594
8076,B,B-000006603
8077,A,A-000006595
8077,B,B-000006604
8078,A,A-000006596
8078,B,B-000006605
8081,A,A-000006597
8081,B,B-000006606
8082,A,A-000006598
8082,B,B-000006607
8083,A,A-000006599
8083,B,B-000006608
8084,A,A-000006600
8084,B,B-000006609
8085,A,A-000006601
8085,B,B-000006610
8087,A,A-000006602
8087,B,B-000006611
8088,A,A-000006603
8088,B,B-000006612
8089,A,A-000006604
8089,B,B-000006613
8090,A,A-000006605
8090,B,B-000006614
8091,A,A-000006606
8091,B,B-000006615
8092,A,A-000006607
8092,B,B-000006616
8093,A,A-000006608
8093,B,B-000006617
8094,A,A-000006609
8094,B,B-000006618
8095,A,A-000006610
8095,B,B-000006619
8096,A,A-000006611
8096,B,B-000006620
8097,A,A-000006612
8097,B,B-000006621
8098,A,A-000006613
8098,B,B-000006622
8099,B,B-000006623
8100,A,A-000006614
8100,B,B-000006624
8101,A,A-000006615
8101,B,B-000006625
8102,A,A-000006616
8102,B,B-000006626
8104,A,A-000006617
8104,B,B-000006627
8106,A,A-000006618
8106,B,B-000006628
8107,A,A-000006619
8107,B,B-000006629
8108,A,A-000006620
8108,B,B-000006630
8109,A,A-000006621
8109,B,B-000006631
8110,A,A-000006622
8110,B,B-000006632
8111,A,A-000006623
8111,B,B-000006633
8112,A,A-000006624
8112,B,B-000006634
8113,A,A-000006625
8113,B,B-000006635
8114,A,A-000006626
8114,B,B-000006636
8117,A,A-000006627
8117,B,B-000006637
8118,A,A-000006628
8118,B,B-000006638
8119,A,A-000006629
8119,B,B-000006639
8120,A,A-000006630
8120,B,B-000006640
8121,A,A-000006631
8121,B,B-000006641
8122,A,A-000006632
8122,B,B-000006642
8123,A,A-000006633
8123,B,B-000006643
8124,A,A-000006634
8124,B,B-000006644
8125,A,A-000006635
8125,B,B-000006645
8126,A,A-000006636
8126,B,B-000006646
8127,A,A-000006637
8127,B,B-000006647
8128,A,A-000006638
8128,B,B-000006648
8129,A,A-000006639
8129,B,B-000006649
8131,A,A-000006640
8131,B,B-000006650
8132,A,A-000006641
8132,B,B-000006651
8133,A,A-000006642
8133,B,B-000006652
8134,A,A-000006643
8134,B,B-000006653
8135,A,A-000006644
8135,B,B-000006654
8138,A,A-000006645
8138,B,B-000006655
8139,A,A-000006646
8139,B,B-000006656
8140,A,A-000006647
8140,B,B-000006657
8142,A,A-000006648
8142,B,B-000006658
8143,A,A-000006649
8143,B,B-000006659
8144,A,A-000006650
8144,B,B-000006660
8146,A,A-000006651
8146,B,B-000006661
8147,A,A-000006652
8147,B,B-000006662
8149,A,A-000006653
8149,B,B-000006663
8150,A,A-000006654
8150,B,B-000006664
8151,A,A-000006655
8151,B,B-000006665
8153,A,A-000006656
8153,B,B-000006666
8154,A,A-000006657
8154,B,B-000006667
8155,A,A-000006658
8155,B,B-000006668
8156,A,A-000006659
8156,B,B-000006669
8157,A,A-000006660
8157,B,B-000006670
8158,A,A-000006661
8158,B,B-000006671
8159,A,A-000006662
8159,B,B-000006672
8160,A,A-000006663
8160,B,B-000006673
8161,A,A-000006664
8161,B,B-000006674
8162,A,A-000006665
8162,B,B-000006675
8163,A,A-000006666
8163,B,B-000006676
8164,A,A-000006667
8164,B,B-000006677
8165,A,A-000006668
8165,B,B-000006678
8166,A,A-000006669
8166,B,B-000006679
8167,A,A-000006670
8167,B,B-000006680
8168,A,A-000006671
8168,B,B-000006681
8170,A,A-000006672
8170,B,B-000006682
8171,A,A-000006673
8171,B,B-000006683
8172,A,A-000006674
8172,B,B-000006684
8174,A,A-000006675
8174,B,B-000006685
8175,A,A-000006676
8175,B,B-000006686
8176,A,A-000006677
8176,B,B-000006687
8178,A,A-000006678
8178,B,B-000006688
8179,A,A-000006679
8179,B,B-000006689
8180,A,A-000006680
8180,B,B-000006690
8182,A,A-000006681
8182,B,B-000006691
8183,A,A-000006682
8183,B,B-000006692
8184,A,A-000006683
8184,B,B-000006693
8186,A,A-000006684
8186,B,B-000006694
8189,A,A-000006685
8189,B,B-000006695
8190,A,A-000006686
8190,B,B-000006696
8191,A,A-000006687
8191,B,B-000006697
8193,A,A-000006688
8193,B,B-000006698
8194,A,A-000006689
8194,B,B-000006699
8195,A,A-000006690
8195,B,B-000006700
8196,A,A-000006691
8196,B,B-000006701
8197,A,A-000006692
8197,B,B-000006702
8198,A,A-000006693
8198,B,B-000006703
8199,A,A-000006694
8199,B,B-000006704
8200,A,A-000006695
8200,B,B-000006705
8201,A,A-000006696
8201,B,B-000006706
8202,A,A-000006697
8202,B,B-000006707
8203,A,A-000006698
8203,B,B-000006708
8204,A,A-000006699
8204,B,B-000006709
8205,A,A-000006700
8205,B,B-000006710
8206,A,A-000006701
8206,B,B-000006711
8208,A,A-000006702
8208,B,B-000006712
8209,A,A-000006703
8209,B,B-000006713
8210,A,A-000006704
8210,B,B-000006714
8211,A,A-000006705
8211,B,B-000006715
8212,A,A-000006706
8212,B,B-000006716
8213,A,A-000006707
8213,B,B-000006717
8214,A,A-000006708
8214,B,B-000006718
8215,A,A-000006709
8215,B,B-000006719
8216,A,A-000006710
8216,B,B-000006720
8217,A,A-000006711
8217,B,B-000006721
8218,A,A-000006712
8218,B,B-000006722
8219,A,A-000006713
8219,B,B-000006723
8220,A,A-000006714
8220,B,B-000006724
8221,A,A-000006715
8221,B,B-000006725
8223,A,A-000006716
8223,B,B-000006726
8225,A,A-000006717
8225,B,B-000006727
8226,A,A-000006718
8226,B,B-000006728
8227,A,A-000006719
8227,B,B-000006729
8228,A,A-000006720
8228,B,B-000006730
8229,A,A-000006721
8229,B,B-000006731
8230,A,A-000006722
8230,B,B-000006732
8231,A,A-000006723
8231,B,B-000006733
8235,A,A-000006724
8235,B,B-000006734
8236,A,A-000006725
8236,B,B-000006735
8237,A,A-000006726
8237,B,B-000006736
8238,A,A-000006727
8238,B,B-000006737
8239,A,A-000006728
8239,B,B-000006738
8240,A,A-000006729
8240,B,B-000006739
8241,A,A-000006730
8241,B,B-000006740
8242,A,A-000006731
8242,B,B-000006741
8243,A,A-000006732
8243,B,B-000006742
8245,A,A-000006733
8245,B,B-000006743
8246,A,A-000006734
8246,B,B-000006744
8247,A,A-000006735
8247,B,B-000006745
8248,A,A-000006736
8248,B,B-000006746
8249,A,A-000006737
8249,B,B-000006747
8250,A,A-000006738
8250,B,B-000006748
8251,A,A-000006739
8251,B,B-000006749
8252,A,A-000006740
8252,B,B-000006750
8253,A,A-000006741
8253,B,B-000006751
8254,A,A-000006742
8254,B,B-000006752
8256,A,A-000006743
8256,B,B-000006753
8257,A,A-000006744
8257,B,B-000006754
8258,A,A-000006745
8258,B,B-000006755
8259,A,A-000006746
8259,B,B-000006756
8260,A,A-000006747
8260,B,B-000006757
8261,A,A-000006748
8261,B,B-000006758
8262,A,A-000006749
8262,B,B-000006759
8263,A,A-000006750
8263,B,B-000006760
8264,A,A-000006751
8264,B,B-000006761
8266,A,A-000006752
8266,B,B-000006762
8270,A,A-000006753
8270,B,B-000006763
8271,A,A-000006754
8271,B,B-000006764
8272,A,A-000006755
8272,B,B-000006765
8273,A,A-000006756
8273,B,B-000006766
8276,A,A-000006757
8276,B,B-000006767
8277,A,A-000006758
8277,B,B-000006768
8278,A,A-000006759
8278,B,B-000006769
8279,A,A-000006760
8279,B,B-000006770
8280,A,A-000006761
8280,B,B-000006771
8281,A,A-000006762
8281,B,B-000006772
8282,A,A-000006763
8282,B,B-000006773
8283,A,A-000006764
8283,B,B-000006774
8284,A,A-000006765
8284,B,B-000006775
8285,A,A-000006766
8285,B,B-000006776
8287,B,B-000006777
8288,A,A-000006767
8288,B,B-000006778
8289,A,A-000006768
8289,B,B-000006779
