formal_name,formal_count,nickname_count,nickname_count_sum,group_total_count,nickname_to_formal_ratio,top_nickname,top_nickname_count,nicknames_joined
Fritz,1989,3,59,2048,0.029663147310206132,Frutoso,38,Frutoso; Fredis; Fordyce
Kimberly,1849,3,199,2048,0.10762574364521363,Kemper,119,Kemper; Khambrel; Kimber
Yechiel,1563,3,469,2032,0.3000639795265515,Yasiel,394,Yasiel; Yaziel; Yaxiel
Gadiel,1496,3,82,1578,0.05481283422459893,Gedalya,62,Gedalya; Gaddiel; Gedalia
Dashiell,1469,3,964,2433,0.6562287270251872,Diesel,846,Diesel; Dashel; Dashiel
Evans,1407,3,468,1875,0.3326226012793177,Evangelos,256,Evangelos; Ebenezer; Evens
Konrad,1292,3,338,1630,0.26160990712074306,Kennard,313,Kennard; Kenard; Kanard
Yariel,1272,3,110,1382,0.08647798742138364,Yeriel,77,Yeriel; Yarel; Yuriel
Judge,1143,3,218,1361,0.19072615923009623,Judas,119,Judas; Jodeci; Jitsuo
Pernell,1006,3,165,1171,0.16401590457256462,Purnell,86,Purnell; Parnell; Praneel
Norwood,994,3,51,1045,0.05130784708249497,Narada,41,Narada; Nereida; Nord
Clovis,978,3,695,1673,0.7106339468302658,Cleophus,560,Cleophus; Cleofas; Cleophas
Ransom,978,3,51,1029,0.05214723926380368,Ronson,36,Ronson; Ryanjames; Ramsen
Linkin,957,3,45,1002,0.047021943573667714,Lansing,35,Lansing; Lansana; Linken
Heber,934,3,595,1529,0.6370449678800857,Hoover,573,Hoover; Hooper; Huber
Jadarius,929,3,107,1036,0.11517761033369214,Jadarrius,91,Jadarrius; Jadarious; Jedrek
Apolonio,869,3,1135,2004,1.3060989643268124,Apolinar,706,Apolinar; Abelino; Avelino
Steele,857,3,125,982,0.14585764294049008,Steel,105,Steel; Sedale; Sadiel
Giles,844,3,46,890,0.054502369668246446,Gillis,34,Gillis; Gilles; Gelacio
Paulino,801,3,39,840,0.04868913857677903,Palani,17,Palani; Pauline; Pelham
Archibald,791,3,92,883,0.11630847029077118,Archivaldo,79,Archivaldo; Arshiv; Archibaldo
Advik,790,3,323,1113,0.4088607594936709,Aadvik,196,Aadvik; Adhvik; Aadhvik
Gaspar,761,3,846,1607,1.111695137976347,Gasper,629,Gasper; Gaspare; Gaspard
Quran,735,3,37,772,0.050340136054421766,Quirino,21,Quirino; Quron; Quaron
Joseangel,727,3,140,867,0.19257221458046767,Josemiguel,124,Josemiguel; Jahking; Joshuamichael
Martavious,709,3,273,982,0.385049365303244,Martavius,258,Martavius; Martavion; Martavis
Delmas,656,3,78,734,0.11890243902439024,Dillinger,65,Dillinger; Delmos; Delmus
Lambert,646,3,221,867,0.34210526315789475,Linford,142,Linford; Lamberto; Lynford
Kolter,645,3,251,896,0.3891472868217054,Keldrick,235,Keldrick; Keldric; Kaulder
Fabrizio,544,3,560,1104,1.0294117647058822,Fabricio,421,Fabricio; Fabrice; Fabrizzio
Valor,516,3,67,583,0.1298449612403101,Valerie,32,Valerie; Valerio; Valeria
Stellan,505,3,26,531,0.05148514851485148,Stalin,16,Stalin; Scotland; Stillman
Jaquavious,502,3,273,775,0.5438247011952191,Jaquavius,134,Jaquavius; Josephus; Jakevious
Aurelius,482,3,447,929,0.9273858921161826,Arlis,431,Arlis; Arleigh; Arlos
Jerson,457,3,34,491,0.07439824945295405,Jurgen,19,Jurgen; Jorgen; Jersen
Advaith,454,3,316,770,0.6960352422907489,Advait,248,Advait; Advith; Advit
Holt,453,3,15,468,0.033112582781456956,Hallet,5,Hallet; Heladio; Hilda
Chalmer,426,3,160,586,0.3755868544600939,Chalmers,146,Chalmers; Clenard; Calmer
Collins,397,3,86,483,0.21662468513853905,Clancy,53,Clancy; Clance; Clemson
Iman,379,3,256,635,0.6754617414248021,Imani,216,Imani; Inman; Imaan
Henley,362,3,93,455,0.2569060773480663,Haniel,56,Haniel; Hanley; Hanniel
Veronica,349,3,49,398,0.14040114613180515,Vernice,33,Vernice; Viransh; Vernis
Jaquarius,339,3,40,379,0.11799410029498525,Jasraj,24,Jasraj; Jaquarious; Jacarius
Payson,338,3,95,433,0.28106508875739644,Paxson,69,Paxson; Paxon; Pacen
Santiel,335,3,45,380,0.13432835820895522,Shawndell,21,Shawndell; Shondell; Shawndale
Tafari,335,3,51,386,0.15223880597014924,Tabor,34,Tabor; Tibor; Tavare
Zigmund,325,3,110,435,0.3384615384615385,Zygmunt,82,Zygmunt; Zigmond; Zygmund
Erie,308,3,39,347,0.1266233766233766,Eri,21,Eri; Eero; Eury
Otoniel,303,3,118,421,0.38943894389438943,Othniel,108,Othniel; Odaniel; Othoniel
Glade,300,3,50,350,0.16666666666666666,Gilad,34,Gilad; Gildo; Goldie
Abubakar,287,3,490,777,1.7073170731707317,Abubakr,282,Abubakr; Aboubacar; Aboubakar
Samantha,287,3,27,314,0.09407665505226481,Shammond,17,Shammond; Seananthony; Shamond
Lydell,283,3,181,464,0.6395759717314488,Little,105,Little; Ledell; Ladell
Sotero,263,3,255,518,0.9695817490494296,Satoru,149,Satoru; Sutter; Shooter
Spurgeon,244,3,133,377,0.5450819672131147,Spiros,116,Spiros; Spyros; Severus
Teofilo,238,3,52,290,0.2184873949579832,Theophile,29,Theophile; Tiofilo; Teofil
Perfecto,217,3,158,375,0.728110599078341,Purvis,93,Purvis; Prabhjot; Pervis
Katherine,216,3,84,300,0.3888888888888889,Kathryn,35,Kathryn; Kadrian; Katrina
Braven,199,3,201,400,1.0100502512562815,Brevin,185,Brevin; Brevan; Brevyn
Zael,197,3,166,363,0.8426395939086294,Zollie,122,Zollie; Zylo; Zaul
Sigifredo,187,3,75,262,0.40106951871657753,Sigfredo,54,Sigfredo; Siegfried; Sehajveer
Ethel,183,3,178,361,0.9726775956284153,Ediel,129,Ediel; Edel; Edell
Gaurav,155,3,49,204,0.3161290322580645,Griffey,28,Griffey; Garvey; Garvie
Yordi,153,3,232,385,1.5163398692810457,Yared,114,Yared; Yareth; Yordy
Allante,152,3,155,307,1.019736842105263,Alante,107,Alante; Alonte; Alondra
Quoc,149,3,79,228,0.5302013422818792,Qais,58,Qais; Qusai; Qusay
Marvell,148,3,132,280,0.8918918918918919,Maribel,73,Maribel; Marvel; Marvelous
Mehtab,137,3,181,318,1.3211678832116789,Madhav,125,Madhav; Matvey; Mehtaab
Yamir,134,3,96,230,0.7164179104477612,Yomar,46,Yomar; Yunior; Yamari
Astro,126,3,79,205,0.626984126984127,Aster,42,Aster; Astor; Austreberto
Avante,126,3,199,325,1.5793650793650793,Avant,111,Avant; Abundio; Avonte
Oval,123,3,184,307,1.4959349593495934,Opal,107,Opal; Ovila; Ovel
Blong,117,3,69,186,0.5897435897435898,Blanca,43,Blanca; Blanchard; Blouncie
Norma,117,3,86,203,0.7350427350427351,Norm,70,Norm; Naren; Narayan
Chavis,115,3,146,261,1.2695652173913043,Cephus,72,Cephus; Chavez; Cephas
Imari,110,3,22,132,0.2,Imir,11,Imir; Imri; Imer
Harjot,109,3,16,125,0.14678899082568808,Harshith,6,Harshith; Harshdeep; Hristopher
Wei,106,3,97,203,0.9150943396226415,Wai,70,Wai; Wah; Wa
Boleslaw,93,3,126,219,1.3548387096774193,Blakely,69,Blakely; Boleslaus; Blakeley
Deforest,87,3,25,112,0.28735632183908044,Davaris,10,Davaris; Davarius; Devoris
Nishant,83,3,22,105,0.26506024096385544,Nishanth,12,Nishanth; Nicandro; Nugent
Sathvik,79,3,104,183,1.3164556962025316,Satvik,71,Satvik; Saathvik; Saatvik
Ernan,75,3,33,108,0.44,Erminio,17,Erminio; Ermon; Erman
Tymel,75,3,46,121,0.6133333333333333,Tamel,27,Tamel; Taniela; Tynell
Abdimalik,72,3,86,158,1.1944444444444444,Afton,38,Afton; Abdon; Abdinasir
Treylon,71,3,58,129,0.8169014084507042,Traylon,48,Traylon; Treylan; Treylin
Oleg,69,3,59,128,0.855072463768116,Ollis,43,Ollis; Olga; Oluwaseyi
Nikos,56,3,45,101,0.8035714285714286,Nkosi,28,Nkosi; Nikash; Nicasio
Olvin,49,3,47,96,0.9591836734693877,Olufemi,25,Olufemi; Ollivander; Oluwafemi
Hitoshi,48,3,66,114,1.375,Hutch,36,Hutch; Hades; Hodge
Shreyansh,47,3,23,70,0.48936170212765956,Sriansh,11,Sriansh; Shriyans; Sriyansh
Pratik,45,3,57,102,1.2666666666666666,Peretz,40,Peretz; Prateek; Pritesh
Webb,44,3,20,64,0.45454545454545453,Wave,10,Wave; Wahab; Wavy
Xai,44,3,37,81,0.8409090909090909,Xue,27,Xue; Xao; Xiao
Asbury,39,3,35,74,0.8974358974358975,Akbar,24,Akbar; Asberry; Ashford
Goble,32,3,59,91,1.84375,Goebel,25,Goebel; Gobel; Gable
Madeline,30,3,22,52,0.7333333333333333,Madelyn,9,Madelyn; Madeleine; Maitland
Ladarion,29,3,28,57,0.9655172413793104,Ladarian,17,Ladarian; Ladarrion; Laterrance
Papa,21,3,16,37,0.7619047619047619,Pape,6,Pape; Pepe; Pope
Robet,20,3,31,51,1.55,Robt,15,Robt; Rafid; Rafat
Shaft,17,3,15,32,0.8823529411764706,Safet,5,Safet; Shabd; Spade
Heliodoro,15,3,15,30,1.0,Haldrin,5,Haldrin; Helder; Hildred
Vineet,15,3,22,37,1.4666666666666666,Vinod,11,Vinod; Vandy; Vint
Jentry,12,3,16,28,1.3333333333333333,Johandry,6,Johandry; Jondarius; Jontrell
Atiksh,6,3,16,22,2.6666666666666665,Ayodeji,6,Ayodeji; Addis; Athos
Walter,570746,2,7579,578325,0.01327911189916355,Wilder,6154,Wilder; Wylder
Douglas,556226,2,1973,558199,0.0035471193363848506,Douglass,1968,Douglass; Duglas
Stanley,291110,2,32,291142,0.0001099240836797087,Stonewall,22,Stonewall; Stanly
Norman,243796,2,4826,248622,0.019795238642143432,Normand,4819,Normand; Nurmuhammad
Melvin,237037,2,2635,239672,0.011116407986938748,Melvyn,2181,Melvyn; Malvin
Calvin,212848,2,45,212893,0.0002114184770352552,Cleven,29,Cleven; Colvin
Warren,175753,2,951,176704,0.005411002941628308,Wren,940,Wren; Warnie
Grant,129743,2,1978,131721,0.015245523843290197,Garnett,1655,Garnett; Garnet
Milton,108044,2,1935,109979,0.01790937025656214,Melton,1813,Melton; Meliton
Chester,107768,2,10,107778,9.279192339098805e-05,Castor,5,Castor; Custer
Harrison,89204,2,69,89273,0.0007735079144432985,Herson,63,Herson; Harshaan
Dalton,80772,2,1978,82750,0.02448868419749418,Delton,1385,Delton; Daulton
Jasper,52935,2,127,53062,0.002399168791914612,Jaspreet,122,Jaspreet; Jesper
Kelvin,48264,2,3023,51287,0.06263467594894745,Kalvin,3018,Kalvin; Kelvon
Forrest,45735,2,10419,56154,0.22781239750737947,Forest,10414,Forest; Forster
Wilson,41680,2,11,41691,0.000263915547024952,Wilkens,6,Wilkens; Wilkins
Delbert,41383,2,25,41408,0.0006041127999420052,Dilpreet,15,Dilpreet; Delford
Fabian,39840,2,1747,41587,0.043850401606425705,Favian,1673,Favian; Fabien
Emiliano,37398,2,43,37441,0.0011497941066367185,Emilliano,38,Emilliano; Emilien
Woodrow,34495,2,243,34738,0.007044499202783012,Woodroe,211,Woodroe; Wataru
Ervin,32666,2,106,32772,0.003244964182942509,Earvin,88,Earvin; Erving
Conrad,31302,2,1321,32623,0.042201776244329435,Conrado,1288,Conrado; Conard
Sterling,30411,2,38,30449,0.001249547860971359,Starling,26,Starling; Stirling
Guillermo,28771,2,412,29183,0.014319974974801015,Gillermo,214,Gillermo; Guilherme
Davis,26331,2,81,26412,0.0030762219437165316,Deepak,70,Deepak; Devesh
Winston,26325,2,35,26360,0.0013295346628679962,Wynston,30,Wynston; Wingate
Quincy,22913,2,393,23306,0.017151835202723346,Quang,213,Quang; Quincey
Vicente,18424,2,179,18603,0.009715588363004776,Vicent,147,Vicent; Visente
Rodger,17197,2,21,17218,0.0012211432226551142,Rodgers,16,Rodgers; Rutger
Ignacio,16609,2,286,16895,0.017219579745920886,Ignazio,280,Ignazio; Ignace
Norbert,16493,2,3434,19927,0.20820954344267265,Norberto,3375,Norberto; Nirvair
Atticus,15776,2,13,15789,0.0008240365111561866,Atsushi,8,Atsushi; Attikus
Humberto,14491,2,83,14574,0.0057276930508591535,Humbert,72,Humbert; Humphrey
Elvis,13327,2,16,13343,0.0012005702708786673,Elfego,11,Elfego; Elves
Wilmer,10741,2,16,10757,0.0014896192160878876,Wilmar,11,Wilmar; Willmer
Blair,9427,2,6851,16278,0.7267423358438527,Baylor,6836,Baylor; Bayler
Kirby,8772,2,173,8945,0.019721842225262198,Kairav,99,Kairav; Kerby
Fidel,8699,2,10,8709,0.0011495574203931487,Fadel,5,Fadel; Fidelio
Edison,7874,2,1928,9802,0.24485648971297944,Edson,1899,Edson; Eddison
Hezekiah,7335,2,111,7446,0.015132924335378323,Hisashi,60,Hisashi; Hughes
Giancarlo,6811,2,305,7116,0.04478050212890912,Giancarlos,291,Giancarlos; Gianncarlo
Miller,6033,2,50,6083,0.00828775070445881,Mallory,40,Mallory; Melroy
Menachem,5884,2,22,5906,0.0037389530931339226,Munachimso,12,Munachimso; Monson
Flynn,4387,2,33,4420,0.00752222475495783,Fallon,17,Fallon; Flem
Oswaldo,4333,2,1143,5476,0.26378952227094393,Oswald,1050,Oswald; Osualdo
Raleigh,3721,2,30,3751,0.00806234883095942,Ralik,20,Ralik; Raliek
Ledger,3527,2,77,3604,0.021831584916359514,Letcher,41,Letcher; Ludger
Johnpaul,3302,2,996,4298,0.30163537250151423,Jeanpaul,575,Jeanpaul; Jonpaul
Madison,3230,2,16,3246,0.004953560371517028,Matthewjames,11,Matthewjames; Madsen
Jeremias,3213,2,37,3250,0.011515717398070339,Jermichael,32,Jermichael; Jermicheal
Dhruv,3159,2,636,3795,0.201329534662868,Darby,414,Darby; Dhruva
Maxton,3142,2,93,3235,0.029598981540420115,Macedonio,56,Macedonio; Mcdonald
Slade,3123,2,140,3263,0.04482869036183157,Slate,112,Slate; Slayde
Omarion,3088,2,59,3147,0.01910621761658031,Omarian,48,Omarian; Omran
Imran,2849,2,78,2927,0.02737802737802738,Imron,67,Imron; Imraan
Yandel,2826,2,63,2889,0.022292993630573247,Yandiel,58,Yandiel; Yandell
Gianluca,2699,2,23,2722,0.008521674694331233,Gianlucas,17,Gianlucas; Gianlucca
Whitney,2557,2,563,3120,0.2201798983183418,Witten,422,Witten; Whitten
Vidal,2454,2,101,2555,0.041157294213528935,Vitaliy,95,Vitaliy; Vitali
Alvis,2451,2,38,2489,0.015503875968992248,Alvester,23,Alvester; Alpheus
Achilles,2252,2,209,2461,0.09280639431616342,Aquiles,199,Aquiles; Ashleigh
Cormac,1954,2,519,2473,0.2656090071647902,Carrington,385,Carrington; Crimson
Alaric,1942,2,38,1980,0.01956745623069001,Alireza,27,Alireza; Alarik
Stanton,1839,2,164,2003,0.089178901576944,Siddhant,141,Siddhant; Siddhanth
Ilan,1835,2,36,1871,0.019618528610354225,Ilian,28,Ilian; Iliyan
Guido,1820,2,198,2018,0.1087912087912088,Ghaith,192,Ghaith; Geddy
Umar,1749,2,117,1866,0.06689536878216124,Umair,79,Umair; Umer
Everest,1649,2,1069,2718,0.648271679805943,Evaristo,954,Evaristo; Everson
Atharv,1557,2,437,1994,0.2806679511881824,Atharva,426,Atharva; Adharv
Baltazar,1554,2,15,1569,0.009652509652509652,Baltasar,10,Baltasar; Balthazar
Ignatius,1502,2,25,1527,0.016644474034620507,Ignatz,19,Ignatz; Iskander
Filiberto,1468,2,39,1507,0.02656675749318801,Feliberto,24,Feliberto; Filbert
Sigmund,1426,2,26,1452,0.0182328190743338,Sukhman,21,Sukhman; Sigmond
Darold,1402,2,387,1789,0.2760342368045649,Derald,376,Derald; Darrold
Jethro,1385,2,272,1657,0.1963898916967509,Jeter,266,Jeter; Jeyder
Uziel,1359,2,195,1554,0.1434878587196468,Uzziel,183,Uzziel; Usiel
Fay,1355,2,1144,2499,0.844280442804428,Foy,1007,Foy; Fue
Nikita,1329,2,10,1339,0.007524454477050414,Nashid,5,Nashid; Nickita
Quadir,1264,2,58,1322,0.04588607594936709,Qadir,53,Qadir; Qaadir
Feliciano,1238,2,16,1254,0.012924071082390954,Falcon,10,Falcon; Felisiano
Ivy,1232,2,756,1988,0.6136363636363636,Ivey,741,Ivey; Ivo
Aspen,1224,2,17,1241,0.013888888888888888,Ashvin,12,Ashvin; Azavion
Gentry,1210,2,94,1304,0.07768595041322314,Gunther,89,Gunther; Gunter
Oneal,1189,2,365,1554,0.3069806560134567,Oneil,359,Oneil; Oniel
Arvil,1164,2,778,1942,0.6683848797250859,Arvel,708,Arvel; Arville
Isabel,1141,2,69,1210,0.060473269062226116,Isabella,62,Isabella; Isabelle
Wayland,1117,2,46,1163,0.04118173679498657,Wyland,41,Wyland; Wilmot
Cedar,1110,2,704,1814,0.6342342342342342,Cutter,687,Cutter; Chidera
Mcarthur,1086,2,190,1276,0.17495395948434622,Macarthur,178,Macarthur; Mcarther
Ilyas,1084,2,298,1382,0.27490774907749077,Ilias,253,Ilias; Ilijah
Robinson,923,2,28,951,0.030335861321776816,Rubens,15,Rubens; Rivansh
Chancellor,880,2,93,973,0.10568181818181818,Chancelor,54,Chancelor; Consuelo
Bernabe,858,2,16,874,0.018648018648018648,Barnaby,11,Barnaby; Barnabas
Verl,779,2,530,1309,0.6803594351732991,Verle,459,Verle; Veryl
Silverio,778,2,15,793,0.019280205655526992,Silberio,10,Silberio; Selbert
Luisangel,769,2,234,1003,0.30429128738621586,Lexington,202,Lexington; Luismiguel
Wolf,755,2,138,893,0.1827814569536424,Wolfe,93,Wolfe; Welby
Kashmir,754,2,119,873,0.15782493368700265,Kashmere,100,Kashmere; Kazimir
Cadence,721,2,733,1454,1.0166435506241331,Cuauhtemoc,694,Cuauhtemoc; Cuahutemoc
Justo,711,2,37,748,0.052039381153305204,Josede,32,Josede; Joseth
Samarth,705,2,11,716,0.015602836879432624,Shanard,6,Shanard; Samrath
Anirudh,701,2,175,876,0.24964336661911554,Amrit,144,Amrit; Amritpal
Jacolby,671,2,93,764,0.13859910581222057,Josealberto,66,Josealberto; Josealfredo
Yerik,642,2,29,671,0.045171339563862926,York,18,York; Yerick
Frantz,636,2,22,658,0.03459119496855346,Frandy,17,Frandy; Frantzy
Zeppelin,628,2,343,971,0.5461783439490446,Zebulon,328,Zebulon; Zebulun
Vedant,608,2,140,748,0.23026315789473684,Vedanth,128,Vedanth; Vedaant
Yechezkel,601,2,283,884,0.47088186356073214,Yecheskel,266,Yecheskel; Yekusiel
Giannis,589,2,265,854,0.44991511035653653,Gaines,254,Gaines; Ganesh
Yurem,571,2,35,606,0.06129597197898424,Yaron,30,Yaron; Yuren
Dolores,565,2,19,584,0.033628318584070796,Delrico,12,Delrico; Dilraj
Kadence,528,2,228,756,0.4318181818181818,Kaydence,179,Kaydence; Kaidence
Montavious,526,2,163,689,0.30988593155893535,Montavius,94,Montavius; Mandeep
Zacchaeus,524,2,10,534,0.019083969465648856,Zaccheus,5,Zaccheus; Zaykeese
Sarkis,514,2,32,546,0.0622568093385214,Sargis,17,Sargis; Saragosa
Itzae,511,2,58,569,0.11350293542074363,Idus,33,Idus; Itsuo
Karmelo,511,2,65,576,0.12720156555772993,Karmello,60,Karmello; Krunal
Xaiden,501,2,298,799,0.5948103792415169,Xayden,264,Xayden; Xaden
Ventura,493,2,226,719,0.45841784989858014,Vander,221,Vander; Vontrell
Juanjose,491,2,57,548,0.11608961303462322,Jenesis,39,Jenesis; Johnjoseph
Tevita,489,2,117,606,0.2392638036809816,Taft,112,Taft; Tavita
Stafford,481,2,191,672,0.3970893970893971,Stavros,186,Stavros; Stavro
Nader,475,2,361,836,0.76,Nadir,355,Nadir; Ndrew
Hilbert,463,2,43,506,0.09287257019438445,Halbert,38,Halbert; Hilberto
Golden,451,2,36,487,0.07982261640798226,Galdino,20,Galdino; Goldman
Zacharias,450,2,344,794,0.7644444444444445,Zacarias,339,Zacarias; Zagreus
Karlos,448,2,56,504,0.125,Kerolos,31,Kerolos; Kyrillos
Holland,430,2,113,543,0.2627906976744186,Helmuth,88,Helmuth; Helmut
Olaf,404,2,112,516,0.27722772277227725,Olivia,107,Olivia; Olavi
Noboru,400,2,64,464,0.16,Nabor,58,Nabor; Navarro
Akram,375,2,26,401,0.06933333333333333,Agron,15,Agron; Azarion
Devansh,370,2,23,393,0.062162162162162166,Davinci,16,Davinci; Davinchi
Radames,346,2,31,377,0.08959537572254335,Radhames,20,Radhames; Redding
Cypress,342,2,39,381,0.11403508771929824,Capers,34,Capers; Caprice
Hanson,336,2,88,424,0.2619047619047619,Hansen,73,Hansen; Henson
Yadier,332,2,16,348,0.04819277108433735,Yadira,11,Yadira; Yadir
Josemaria,331,2,151,482,0.4561933534743202,Josmar,146,Josmar; Joseenrique
Avinash,306,2,20,326,0.06535947712418301,Avaneesh,15,Avaneesh; Abenezer
Tigran,302,2,13,315,0.04304635761589404,Takrim,8,Takrim; Tsering
Uzziah,301,2,44,345,0.1461794019933555,Uziah,25,Uziah; Ugo
Musab,294,2,27,321,0.09183673469387756,Muscab,22,Muscab; Mosby
Jabez,282,2,45,327,0.1595744680851064,Javis,39,Javis; Javious
Georgios,268,2,108,376,0.40298507462686567,Georges,56,Georges; Graceson
Psalm,257,2,10,267,0.038910505836575876,Pasqualino,5,Pasqualino; Psalms
Nirvaan,255,2,79,334,0.30980392156862746,Nirvan,65,Nirvan; Norvin
Denilson,233,2,11,244,0.04721030042918455,Danieljr,6,Danieljr; Danieljohn
Manav,230,2,16,246,0.06956521739130435,Muneeb,10,Muneeb; Manabu
Charbel,229,2,10,239,0.043668122270742356,Carvel,5,Carvel; Carville
Sandeep,224,2,55,279,0.24553571428571427,Sundeep,50,Sundeep; Sandford
Boubacar,219,2,23,242,0.1050228310502283,Babacar,17,Babacar; Babygirl
Navid,219,2,74,293,0.3378995433789954,Naveed,69,Naveed; Nevada
Asante,216,2,140,356,0.6481481481481481,Ashanti,135,Ashanti; Ashmit
Ulysee,213,2,117,330,0.5492957746478874,Ulysse,110,Ulysse; Ulyssee
Gurbaaz,211,2,15,226,0.07109004739336493,Garvis,10,Garvis; Gervase
Verner,207,2,124,331,0.5990338164251208,Vernard,118,Vernard; Varner
Yutaka,202,2,120,322,0.594059405940594,Yates,114,Yates; Yitzy
Jeanluc,195,2,256,451,1.3128205128205128,Johnluke,134,Johnluke; Juanluis
Faizan,190,2,130,320,0.6842105263157895,Fuquan,125,Fuquan; Faizon
Majesty,189,2,10,199,0.05291005291005291,Majestic,5,Majestic; Masakatsu
Hanif,180,2,263,443,1.461111111111111,Haneef,163,Haneef; Hamp
Idan,180,2,67,247,0.37222222222222223,Iden,44,Iden; Ithan
Brazos,177,2,51,228,0.288135593220339,Burgess,40,Burgess; Bryceson
Rithvik,173,2,98,271,0.5664739884393064,Ritvik,93,Ritvik; Ruthvik
Vittorio,172,2,93,265,0.5406976744186046,Vadhir,88,Vadhir; Vitor
Whitley,172,2,140,312,0.813953488372093,Waddell,98,Waddell; Woodley
Helmer,157,2,83,240,0.5286624203821656,Hilmer,44,Hilmer; Hilmar
Bethel,156,2,98,254,0.6282051282051282,Baudelio,82,Baudelio; Bidwell
Corbett,145,2,11,156,0.07586206896551724,Corbit,6,Corbit; Corbet
Yoshito,145,2,32,177,0.2206896551724138,Yazid,27,Yazid; Yazeed
Aviraj,144,2,30,174,0.20833333333333334,Avraj,19,Avraj; Afraz
Yochanan,134,2,32,166,0.23880597014925373,Yochanon,22,Yochanon; Yasmani
Vadim,133,2,25,158,0.18796992481203006,Vaden,20,Vaden; Veton
Gurfateh,132,2,50,182,0.3787878787878788,Griffith,39,Griffith; Grafton
Itai,127,2,26,153,0.2047244094488189,Itay,21,Itay; Ida
Sinclair,127,2,66,193,0.5196850393700787,Seanmichael,61,Seanmichael; Sankalp
Aceson,119,2,59,178,0.4957983193277311,Ashkan,53,Ashkan; Ashkon
Quintus,118,2,119,237,1.0084745762711864,Quintez,88,Quintez; Quantez
Wheeler,117,2,30,147,0.2564102564102564,Weller,20,Weller; Waller
Linville,107,2,54,161,0.5046728971962616,Lenville,49,Lenville; Lenvil
Halston,100,2,67,167,0.67,Holston,61,Holston; Holstyn
Zoltan,100,2,39,139,0.39,Zlatan,29,Zlatan; Zolton
Javaughn,96,2,18,114,0.1875,Jevaughn,12,Jevaughn; Jovaughn
Eulises,94,2,10,104,0.10638297872340426,Elijahjames,5,Elijahjames; Eulices
Hermes,92,2,10,102,0.10869565217391304,Harrington,5,Harrington; Hernesto
Nicodemus,91,2,44,135,0.4835164835164835,Nikodem,38,Nikodem; Nashton
Arnett,87,2,10,97,0.11494252873563218,Arend,5,Arend; Arihant
Dequincy,87,2,52,139,0.5977011494252874,Diogenes,26,Diogenes; Django
Travell,85,2,60,145,0.7058823529411765,Trevell,55,Trevell; Thorvald
Winslow,85,2,15,100,0.17647058823529413,Wensley,10,Wensley; Winsley
Elridge,78,2,10,88,0.1282051282051282,Elward,5,Elward; Elworth
Fenton,78,2,22,100,0.28205128205128205,Fintan,17,Fintan; Fontaine
Ladainian,78,2,10,88,0.1282051282051282,Ladamien,5,Ladamien; Lieutenant
Percival,78,2,32,110,0.41025641025641024,Prosper,22,Prosper; Procopio
Ezran,73,2,66,139,0.9041095890410958,Ezren,59,Ezren; Ezryn
Timber,73,2,68,141,0.9315068493150684,Tanvir,63,Tanvir; Tanveer
Pedrohenrique,68,2,17,85,0.25,Pedram,11,Pedram; Petronilo
Artavious,63,2,29,92,0.4603174603174603,Artavius,24,Artavius; Artavis
Hovanes,60,2,59,119,0.9833333333333333,Hovhannes,44,Hovhannes; Hovannes
Kevonte,60,2,17,77,0.2833333333333333,Kevontae,12,Kevontae; Kevondrick
Emran,59,2,50,109,0.847457627118644,Emarion,45,Emarion; Emron
Sartaj,59,2,12,71,0.2033898305084746,Sarthak,6,Sarthak; Shrithik
Yaman,59,2,24,83,0.4067796610169492,Yamen,15,Yamen; Yamin
Josecarlos,58,2,15,73,0.25862068965517243,Jesusjr,10,Jesusjr; Josejr
Dequavious,57,2,21,78,0.3684210526315789,Dequavius,11,Dequavius; Daquavious
Xiong,57,2,23,80,0.40350877192982454,Xeng,18,Xeng; Xang
Hamdan,56,2,73,129,1.3035714285714286,Hinton,51,Hinton; Hendon
Chantz,55,2,18,73,0.32727272727272727,Candace,9,Candace; Candice
Yoshiaki,53,2,39,92,0.7358490566037735,Yusuke,27,Yusuke; Yoshiyuki
Babak,52,2,27,79,0.5192307692307693,Bobak,22,Bobak; Bhavik
Volvy,50,2,32,82,0.64,Volvi,27,Volvi; Volf
Yoandri,50,2,11,61,0.22,Yoandry,6,Yoandry; Yandriel
Claudell,48,2,47,95,0.9791666666666666,Caldwell,37,Caldwell; Clydell
Orest,47,2,78,125,1.6595744680851063,Oreste,43,Oreste; Orestes
Ponciano,44,2,42,86,0.9545454545454546,Pinkney,36,Pinkney; Pinckney
Gurtaj,42,2,17,59,0.40476190476190477,Gurtej,12,Gurtej; Gurtaaj
Mitsugi,42,2,10,52,0.23809523809523808,Matsuichi,5,Matsuichi; Matthewjoseph
Kavish,40,2,22,62,0.55,Kavious,17,Kavious; Kevis
Javiel,39,2,20,59,0.5128205128205128,Jubal,15,Jubal; Javel
Pleas,39,2,38,77,0.9743589743589743,Phyllis,32,Phyllis; Polk
Kamsiyochukwu,36,2,30,66,0.8333333333333334,Kenechukwu,19,Kenechukwu; Kanishk
Kushal,36,2,20,56,0.5555555555555556,Kahekili,15,Kahekili; Kaushal
Rondarius,33,2,32,65,0.9696969696969697,Render,21,Render; Rontrell
Satchel,29,2,10,39,0.3448275862068966,Stclair,5,Stclair; Stjulian
