formal_name,formal_count,nickname_count,nickname_count_sum,group_total_count,nickname_to_formal_ratio,top_nickname,top_nickname_count,nicknames_joined
Anna,763587,131,2169988,2933575,2.8418346566926886,Amy,690593,Amy; Ann; Anne; Annie; Ana; Aimee; Amaya; Aniyah; Anahi; Amiyah; Anya; Amie; Aniya; Anaya; Ayanna; Ayana; Amya; Aiyana; Amiya; Ami; Amia; Amayah; Amaia; Amiah; Aiyanna; Aanya; Anayah; Amyah; Aniah; Anaiah; Ainhoa; Ani; Ania; Anai; Anaiya; Aime; Amaiya; Anahy; Ahana; Anh; Anaiyah; Amna; Anyah; Anny; Aaniyah; An; Aine; Ammy; Amee; Ammie; Aahana; Amiee; Anay; Anuhea; Ameya; Amaiyah; Amaiah; Ayan; Amyiah; Annya; Anyia; Anaia; Amyia; Anniyah; Annah; Ayumi; Aune; Annia; Ayonna; Ayiana; Annahi; Amahia; Ahaana; Ahna; Aymee; Anyae; Ayannah; Anyiah; Ainoha; Ama; Aina; Ayme; Ainoah; Ayani; Ayanah; Aamiyah; Aiyanah; Ahmya; Aima; Ainoa; Amye; Ayane; Ahniya; Ayame; Anaaya; Annaya; Aniaya; Aimie; Aaima; Aneya; Anni; Ahinoa; Aunna; Ahmiyah; Amai; Aaniya; Amey; Aniyha; Annai; Any; Amei; Amma; Annye; Auna; Ayomi; Aahna; Anahia; Annay; Anye; Ahniah; Ahniyah; Aimme; Aino; Ammi; Anah; Anayiah; Aniyyah; Anniah; Ayaana; Ayano; Ayianna
Alma,129272,131,366632,495904,2.8361284732966148,Alana,62868,Alana; Alaina; Alina; Alayna; Aileen; Alanna; Alani; Aylin; Alena; Aleena; Aline; Aliana; Ayleen; Alannah; Allene; Ailani; Alene; Alianna; Ailany; Ailyn; Alanah; Alyna; Aleyna; Aylani; Aliyana; Alyanna; Alyana; Allana; Alonna; Alona; Aleen; Alline; Aylen; Alynna; Ahlani; Ailin; Aulani; Ailene; Alane; Allean; Alanie; Alinna; Aleina; Alinah; Aolani; Alany; Alanni; Allyn; Ayelen; Alahni; Ahlam; Alaynah; Aliyanna; Ailana; Ailynn; Aliannah; Alahna; Aylene; Ailen; Allena; Aloma; Ayline; Alean; Aleenah; Alyne; Aleana; Aloni; Alliana; Allanah; Alaynna; Alin; Aleene; Ailanny; Aylinn; Alenna; Alayne; Aluna; Alanii; Allen; Alyn; Alan; Alauna; Alaine; Aalani; Alima; Alynah; Alanny; Alania; Aeliana; Alleen; Alianny; Allyne; Aliene; Allyana; Alainah; Aylanni; Alianah; Allina; Aylana; Ahlaam; Ailanni; Allayna; Aylany; Aliany; Allyanna; Aelin; Alyannah; Aylanie; Ailanie; Aluney; Alyene; Alainna; Allyna; Ayelene; Aliani; Ailanna; Aleemah; Aliyanah; Alleyne; Alonni; Ahlana; Aileene; Ailiana; Alaena; Aleanna; Aliena; Alinea; Allaina; Allianna; Alyanah; Ayliana
Kim,176852,130,111465,288317,0.6302727704521295,Kiana,24300,Kiana; Kenya; Kenna; Kenia; Kianna; Kami; Kamiyah; Kamya; Kamiya; Keyana; Keyonna; Keanna; Keyanna; Kaniya; Kaniyah; Keona; Keyona; Keana; Kiyomi; Kamaya; Kyana; Kamiah; Kyanna; Keonna; Kyomi; Kiani; Kamia; Keena; Kimi; Kym; Kiyana; Keiana; Kennia; Kawana; Kimaya; Kamea; Kiona; Kimie; Kennya; Kena; Kimmie; Kamyah; Kimia; Kina; Keani; Keniyah; Keianna; Kana; Kayana; Kamie; Keniya; Kionna; Kawanna; Kayan; Kimmy; Konnie; Kemya; Kimiyo; Kayanna; Kimya; Kamaiyah; Kawena; Kaina; Kimiye; Kiyanna; Khanh; Kanoe; Kaomi; Ksenia; Keiona; Kemiyah; Kyna; Keyani; Kayomi; Keionna; Kam; Kimm; Kiannah; Kiyono; Kiahna; Kama; Kania; Kaniah; Kanya; Kem; Kimiya; Kewanna; Kenny; Kum; Kenyah; Kima; Kaena; Kammy; Kinya; Kainoa; Koni; Kayani; Keauna; Keenya; Khaniya; Khiana; Kiauna; Kimmi; Kinue; Kioni; Kemiya; Khianna; Kanna; Keeana; Kenniyah; Keyon; Kween; Kyani; Kahne; Kaiani; Kammie; Kamyia; Kanaya; Keanu; Kemaya; Kemi; Keniah; Keyonni; Kianie; Kianni; Kohana; Kohen; Kona; Kseniya; Kwana
Michelle,814422,128,540810,1355232,0.6640414920029174,Michele,220853,Michele; Makayla; Mikayla; Michaela; Mikaela; Michael; Micaela; Mckayla; Michell; Mozelle; Magaly; Makaila; Magali; Mikala; Mechelle; Makala; Mozell; Makaylah; Michal; Michel; Machelle; Micayla; Mykayla; Makaela; Makyla; Mikaila; Macayla; Michaella; Mickayla; Michela; Mikaylah; Mekayla; Michala; Mozella; Miguel; Makaylee; Mccall; Michaele; Mikalah; Massiel; Mykala; Macel; Mckell; Michayla; Mykaela; Micheal; Mackayla; Micheala; Mikyla; Michaelle; Mikelle; Mischelle; Makalah; Maxwell; Mikaella; Mishelle; Macil; Makailah; Makeyla; Mazal; Mikela; Maysel; Micole; Mckaylee; Mechele; Michella; Makell; Mikell; Mkayla; Maisley; Mazel; Magalie; Mikhaila; Mykel; Mckelle; Makylah; Maciel; Mickaela; Macaela; Mikeyla; Miquela; Mykaila; Magally; Masiel; Makelle; Mozel; Mychelle; Mikel; Mychaela; Machele; Mazell; Mishel; Mazelle; Mickala; Mikhaela; Machell; Majel; Makalia; Meshell; Michaila; Mikal; Moselle; Mychal; Maiquel; Micaella; Micala; Mosella; Macala; Makaylie; Mashayla; Maxiel; Mazelee; Mckaela; Mckala; Mckall; Mckaylah; Mechell; Meichele; Meshelle; Micalah; Micel; Michellee; Mikeila; Mikiala; Miquelle; Misel; Mishell; Mykalah
Jacqueline,423612,119,379828,803440,0.8966412660642286,Jocelyn,108486,Jocelyn; Jacquelyn; Jaclyn; Joselyn; Jazlyn; Jaqueline; Jacklyn; Joslyn; Jazlynn; Jacquelin; Jackeline; Jocelynn; Jacquline; Joycelyn; Jacalyn; Jocelyne; Joselin; Jaslyn; Jaquelin; Joseline; Jaslene; Jazzlyn; Jackelyn; Josselyn; Jacquelynn; Joslynn; Jocelin; Jessalyn; Jasleen; Jaquelyn; Jazlene; Joceline; Jacqulyn; Jaslynn; Jacelyn; Jesslyn; Josslyn; Jazleen; Jaclynn; Jacquelyne; Jackelin; Joscelyn; Joselyne; Jazzlynn; Josalyn; Jeslyn; Jacklynn; Joselynn; Jazlin; Jozlyn; Josselin; Jacqualine; Jacelynn; Josseline; Jakeline; Jackqueline; Jakelin; Jackelyne; Joslin; Jaslin; Josilyn; Jazlyne; Joshlyn; Jocelynne; Jozlynn; Jesslynn; Jazlynne; Jessalynn; Jacquelene; Josalynn; Jakelyn; Jacklin; Jasline; Jacqlyn; Jacquelina; Jazline; Jaslyne; Joshlynn; Jacqualyn; Jesselyn; Jaquelyne; Jazalyn; Jeslynn; Jessilyn; Joscelin; Jazzlene; Joclyn; Josselyne; Jossalyn; Jhoselyn; Joselinne; Joycelynn; Jaquelinne; Jazzlin; Jozelyn; Jacquiline; Josslynn; Jacquelynne; Jazzalyn; Joycelin; Jackline; Jaselyn; Jesalyn; Jacqueleen; Jackalyn; Jacquilyn; Jacqulin; Jaslynne; Jezlyn; Jackquline; Jacolyn; Jaquelynn; Jasalyn; Jaycelynn; Jazzleen; Jeslin; Jocilyn; Josaline; Jozlin
Jillian,81423,118,266843,348266,3.2772435306977146,Juliana,61687,Juliana; Julianna; Jolene; Julianne; Jaelyn; Jayleen; Jaylene; Jaelynn; Jaylynn; Jaylin; Jaylyn; Juliann; Jailyn; Joleen; Jaylen; Jalyn; Jalynn; Joellen; Jaylani; Jailene; Jolynn; Jailynn; Julieann; Jalani; Julian; Jalen; Juliane; Jailyne; Jayline; Julienne; Jelena; Jaileen; Julieanna; Joline; Julieanne; Jaylanie; Jehilyn; Jelani; Julene; Jolina; Jaelani; Jullian; Jailine; Jolyn; Jlynn; Jalene; Jaylinn; Jaylan; Jaelene; Jayliana; Joellyn; Jailani; Jolin; Jaelin; Jaylean; Jalena; Julieana; Julaine; Joelene; Jayleene; Jahlani; Jaloni; Jilian; Jalina; Jolyne; Jeilyn; Jewelene; Julliana; Jaeleen; Jaylynne; Jaeliana; Jaelynne; Jaylenne; Jeylin; Jolena; Julyana; Jailin; Jillianne; Jillene; Jaleen; Jaylenn; Julina; Jaylon; Jehlani; Jeilani; Jeweline; Jaylanni; Julianny; Jaelen; Jlyn; Joelyn; Julyanna; Jalin; Jillyn; Jullianna; Jailenne; Jalana; Jalayna; Joelynn; Jalaine; Jalanii; Jalyne; Jaylina; Jeweliana; Jeylen; Jillaine; Jillane; Jillayne; Jilliana; Jilliane; Jilliann; Jillianna; Joleena; Joylyn; Julane; Juleen; Juliannah; Juliene
Kaylin,17147,118,135930,153077,7.927334227561673,Kaelyn,13559,Kaelyn; Kailyn; Kehlani; Kailani; Kaylynn; Kaylyn; Kaylani; Kalani; Kalyn; Kaylen; Kayleen; Keilani; Kaelynn; Kailynn; Kaylan; Kalina; Kaylene; Khalani; Kalynn; Kahlani; Kaelin; Kellyann; Kailany; Kalena; Kelani; Kaleena; Kaelani; Keilyn; Keilany; Keylin; Kylene; Kahlan; Khelani; Kellyn; Keylani; Kaylanie; Kalin; Kylin; Kylynn; Kahealani; Kalene; Kalen; Klynn; Kealani; Kaileen; Kehaulani; Kylani; Kayliana; Kaloni; Klani; Kayloni; Kaliana; Kaylon; Kylan; Kailin; Kellianne; Kolleen; Kaiulani; Kellen; Keilana; Kelliann; Kaylana; Kelleen; Kellyanne; Keelin; Kyleen; Kailana; Kailen; Kehlany; Kaylina; Keylen; Kaleen; Kellene; Kaylinn; Keelyn; Kailan; Kilani; Kaylanni; Kilynn; Kalima; Kaylany; Kayln; Kaylynne; Kailanie; Kaylena; Kahlen; Kayleena; Kallyn; Kalyani; Khailani; Kalianna; Kollyn; Kaylaann; Keilanny; Kelahni; Kellan; Keyleen; Kolina; Kaelan; Kaelynne; Kailene; Kalanie; Kalanii; Kalany; Kalimah; Kaliyanei; Kallen; Kalliyan; Kalynne; Kayelynn; Kaylahni; Kaylanee; Kayleeann; Kaylonnie; Keelan; Kelene; Khaloni; Kylen
Melanie,258665,106,95895,354560,0.3707304815108345,Melina,16007,Melina; Melany; Milani; Milan; Milena; Malani; Milana; Melani; Meilani; Milania; Melonie; Malina; Melania; Melony; Maylin; Malena; Maelynn; Maelyn; Mileena; Melannie; Maleni; Melaine; Maylani; Melanny; Mahealani; Miliana; Mayleen; Mailen; Mailyn; Maylen; Malayna; Maelani; Maylene; Meleny; Melenie; Mulan; Maleny; Mailani; Milliana; Mylene; Miliani; Mellanie; Maleena; Mehlani; Malana; Melaina; Maloni; Melaney; Melena; Mahlani; Mulani; Melanee; Malin; Malaina; Malanie; Meylin; Mialani; Mylani; Melona; Melinna; Myleen; Malahni; Melanye; Maylynn; Melana; Malanii; Melayna; Mellany; Meloney; Melyna; Mayline; Mailin; Maylyn; Meilany; Melane; Meline; Milanie; Mylinh; Milany; Milynn; Malania; Meilin; Meleana; Malone; Malaynah; Malenia; Mayalen; Melonee; Milenia; Millenia; Million; Maileen; Mailynn; Malini; Malyn; Meilan; Meilyn; Meleane; Meleena; Meleni; Meliana; Mialynn; Milanna; Molina; Mylan; Mylin
Tamika,21078,105,71786,92864,3.4057310940316916,Tanisha,17342,Tanisha; Tameka; Tonja; Tanesha; Thomas; Tanika; Tomeka; Tenisha; Tomasa; Tamiko; Tomika; Tamica; Tamekia; Tonisha; Tamisha; Tanja; Taneisha; Tamesha; Temeka; Tameika; Tanasia; Tynisha; Taneka; Tenesha; Taneshia; Tomiko; Tomekia; Tameeka; Tynesha; Timika; Temika; Tenika; Timeka; Tinisha; Taniqua; Tameca; Tonika; Tangie; Taniesha; Tamieka; Tomica; Tunisia; Teneshia; Tameshia; Tynisa; Tanijah; Tinesha; Tinika; Tyneisha; Tyneshia; Teneka; Tennessee; Tanasha; Timesha; Tamikia; Taneesha; Tanaisha; Tameko; Tanishia; Tamicka; Tangi; Tanajah; Tanija; Tanis; Tanga; Temekia; Teneisha; Tynasia; Tanji; Tameisha; Tonjua; Taneeka; Tomoko; Tonesha; Tonjia; Taneika; Thomasa; Tannaz; Tanishi; Tenecia; Tomisha; Tamasha; Tamecia; Tamekka; Tammika; Tanequa; Tangee; Tanikqua; Tanique; Tannisha; Tanzie; Temeika; Temesha; Temisha; Teniqua; Tenise; Tennesha; Timiko; Timisha; Ting; Tomeca; Tomesha; Toneka; Townes; Tunisha
Nikki,36371,101,32446,68817,0.892084352918534,Nakia,7013,Nakia; Nyasia; Niki; Nicki; Nikia; Nisha; Niesha; Nika; Nickie; Najah; Naisha; Nakiya; Nyssa; Nisa; Nikkia; Nyesha; Naja; Niasia; Nakiyah; Nijah; Nissa; Nicky; Nneka; Nico; Nessa; Nasya; Nija; Nykia; Najae; Nga; Nyoka; Naziyah; Nekia; Nyasha; Naysa; Nakeya; Neisha; Nezzie; Nyx; Nyisha; Nazia; Nissi; Najee; Nakya; Nasiyah; Nikeya; Nysa; Nysha; Neysa; Nyjah; Nyjae; Nikkie; Nakhia; Nasia; Nikiya; Nixie; Nicha; Nashay; Nechy; Niko; Nijae; Nikka; Najwa; Naziah; Nazyia; Nyeisha; Naija; Necha; Naika; Nakiah; Naasia; Najia; Nakeia; Naysha; Neeka; Nishi; Niza; Noga; Nikea; Nakaya; Nakea; Nacy; Naje; Nakyia; Naoko; Nasiah; Nazaia; Naziya; Necia; Neesha; Neko; Niaja; Niasha; Nichy; Nicy; Nissy; Nyaisa; Nyasiah; Nyiesha; Nyja; Nykea
Lisa,964489,100,1148810,2113299,1.1911074154293102,Lois,317602,Lois; Louise; Lucy; Lacey; Lucia; Leigh; Lexi; Luz; Lizzie; Lacy; Lexie; Liza; Louisa; Luisa; Lesa; Lessie; Lacie; Liz; Laci; Leigha; Leisa; Lucie; Lesia; Leesa; Loyce; Laisha; Lissa; Lakia; Lexy; Lise; Lashay; Lisha; Lacee; Luis; Lux; Luca; Luci; Lossie; Leisha; Lashae; Luiza; Laysha; Lexa; Louis; Lakeya; Lecia; Lassie; Lake; Leeza; Ligia; Lucca; Lyssa; Leasia; Lesha; Leasa; Lus; Laiza; Leshia; Lizzy; Lexia; Lasha; Laasya; Lashea; Lissie; Loise; Licia; Lasya; Lyza; Luise; Lysa; Lusia; Laycee; Luke; Laisa; Lucky; Luka; Lakeia; Lexii; Lakiya; Lexee; Lace; Lockie; Liisa; Lakie; Lewis; Luzia; Lexxi; Leza; Luxe; Laakea; Leasha; Leeasia; Leesha; Lexey; Lexxie; Liese; Lisia; Lizza; Lousie; Lyasia
Elaine,257807,99,719030,976837,2.789024347670932,Ellen,251663,Ellen; Eileen; Elena; Eliana; Elaina; Elliana; Elma; Elianna; Elana; Ellianna; Eleni; Elina; Elayna; Elin; Elowyn; Elayne; Elna; Ellyn; Elani; Elowen; Elyana; Eliyanah; Ehlani; Elianny; Ellyana; Ellena; Eleana; Elyanna; Eliany; Eilene; Ellamae; Ellowyn; Elanie; Elianah; Eliyana; Ellin; Eleyna; Eliani; Eleen; Eleina; Eulene; Eluney; Elliemae; Elan; Ellieana; Ellyanna; Elienai; Elyn; Ellanie; Elany; Elene; Eleena; Eleny; Eliane; Ellene; Elenna; Ewelina; Eyleen; Elen; Eleanna; Eileene; Eliannah; Elleana; Ellina; Eylin; Eilani; Eliyanna; Elynn; Ellaina; Ellani; Eilany; Eline; Eilleen; Elane; Eliahna; Ellana; Elainna; Elaynah; Ellayna; Ellianah; Ellianne; Ellieanna; Eulean; Eiliana; Eilyn; Elahni; Elanna; Elenia; Elenie; Elenoa; Elian; Elim; Ellean; Elleanna; Elleen; Elmo; Elona; Elonna; Elowynn
Molly,169995,98,266995,436990,1.5706050177946411,Mila,77399,Mila; Mollie; Millie; Malia; Myla; Maliyah; Miley; Maleah; Malaya; Mylah; Maliah; Malayah; Maylee; Mylee; Melia; Maile; Milah; Maliya; Milla; Milly; Mylie; Mallie; Maliha; Mayeli; Mayla; Mele; Malea; Mayela; Maelee; Mahalia; Mahala; Mali; Mellie; Maleia; Mela; Mayola; Molli; Maily; Maila; Mayli; Mily; Malie; Meliah; Meleah; Maleyah; Mahayla; Milee; Maelie; Mili; Maelle; Mahlia; Myleah; Mailee; Mailey; Maylie; Malaiyah; Meela; Malaiya; Maly; Miel; Mala; Malayiah; Maleya; Meili; Mel; Maili; Maela; Malaia; Milli; Meila; Meliyah; Malu; Melea; Milo; Meelah; Maaliyah; Maleiah; Mahaley; Maille; Maylea; Meily; Mollye; Mileah; Melah; Milaya; Mylea; Myli; Maeli; Malai; Malaiah; Maleeha; Malya; Melayah; Mielle; Millee; Mollee; Myley; Mylia
Sheila,235388,95,525935,761323,2.234332251431679,Sally,195824,Sally; Shelly; Shelley; Shelia; Sallie; Shayla; Selah; Skyla; Shiloh; Shellie; Shaylee; Shyla; Shelli; Sheyla; Sol; Shiela; Skylah; Shaila; Skylee; Sheilah; Soila; Shylah; Shala; Shilo; Sahily; Sela; Solei; Sheily; Suhaylah; Shalee; Suhayla; Sully; Shellee; Shela; Sayla; Salwa; Sula; Skylie; Shaliyah; Sallye; Shaylah; Soliha; Shaela; Shilah; Sila; Shylee; Selia; Shaylie; Soleia; Soul; Sole; Sheli; Shella; Sheliah; Sheela; Sylwia; Shyloh; Soyla; Sulay; Saylah; Shila; Suheyla; Shelle; Salli; Sahalie; Shailee; Suhailah; Shaelee; Shaley; Seylah; Saliha; Solai; Suhaill; Saliyah; Saul; Shellia; Shellye; Shayal; Shley; Salah; Shaylea; Shayli; Sheyli; Suley; Syla; Sylia; Saily; Salley; Shaily; Shalia; Sheilla; Shylo; Sola; Solay; Suhaila
Angela,667902,93,441185,1109087,0.6605534943749233,Angelina,118773,Angelina; Angel; Angelica; Angeline; Angelique; Angelia; Ainsley; Ansley; Angelita; Anjali; Anjelica; Angeles; Angely; Angelic; Angella; Angelika; Angelle; Angelie; Ansleigh; Angelena; Anslee; Angelyn; Angeli; Angele; Ainslee; Anglea; Angelee; Angelise; Angelene; Angelyna; Annsley; Anzal; Angelin; Angelis; Angelli; Anjelina; Angelly; Angelynn; Anjolie; Angeliz; Anjuli; Annslee; Angle; Anglia; Anselma; Anslie; Annaclaire; Angelisa; Anjolaoluwa; Ainslie; Anaclara; Anajulia; Anjela; Anjelika; Angelea; Angelik; Angellina; Ainsleigh; Angelo; Angeleah; Angeliki; Angellica; Angelys; Angeleena; Angla; Angeleen; Angelmarie; Angelyne; Angila; Anjolina; Angelisse; Anzley; Annaclara; Anslei; Aungelique; Aanchal; Angelicia; Angeliyah; Anjail; Anaceli; Angelean; Angelette; Angeliah; Angelicamaria; Angelicamarie; Angelinah; Angelinne; Angeliqu; Anjalee; Anjelique; Anjoli; Annajulia; Anzlee
Kara,99351,93,423697,523048,4.264647562681805,Kari,56691,Kari; Kiara; Kerry; Kira; Kyra; Kerri; Keira; Keri; Kiera; Kierra; Kori; Kora; Karrie; Kerrie; Kairi; Karie; Keara; Karri; Kiarra; Kyara; Kyrie; Kaira; Karah; Kirra; Keiry; Kera; Korra; Khari; Kyrah; Keaira; Karey; Korie; Keyara; Kaori; Keiara; Kiarah; Kary; Keirra; Kiari; Keyra; Kayra; Karry; Khori; Kaoir; Kory; Korey; Kior; Keyera; Keyaira; Kiyara; Kearra; Khara; Kaior; Kieara; Kree; Kyree; Kirah; Kiri; Kairo; Kariyah; Kiaira; Karra; Korrie; Kaoru; Karee; Keyri; Kayori; Korah; Karrah; Kerra; Keirah; Kyri; Kerie; Kyria; Kearia; Keera; Keria; Kyera; Kyarra; Kaiori; Keyarah; Khiara; Korri; Kyarah; Kar; Karia; Keairra; Kerria; Khyra; Kierah; Kiora; Kyaira; Kyerra
Brianna,262514,92,318030,580544,1.211478244969792,Briana,94837,Briana; Breanna; Brynn; Brenna; Brianne; Bryanna; Breana; Breanne; Bryn; Bryana; Breonna; Breann; Brionna; Brian; Breeanna; Brieanna; Brynna; Breona; Brynne; Breeana; Briona; Briannah; Breauna; Breyanna; Brianny; Bryan; Breeann; Briann; Brienne; Breyana; Brihanna; Briauna; Brienna; Briahna; Brieana; Bruna; Brownie; Brina; Bryanne; Briyana; Burma; Brionne; Bryna; Bryonna; Breyonna; Breena; Briyanna; Bernie; Berna; Brieanne; Breannah; Brieann; Brenae; Breahna; Breaunna; Brihana; Breeanne; Breunna; Briany; Brany; Brianah; Brinn; Brennah; Berania; Brena; Breyona; Breiana; Breion; Brion; Brinna; Briaunna; Brona; Bareen; Baran; Beren; Berma; Braniya; Breon; Brianni; Briunna; Barin; Branae; Breanah; Breianna; Breina; Briane; Briani; Briniyah; Brione; Bryanah; Bryannah; Bryony
Amelia,254841,92,51522,306363,0.2021731197099368,Amalia,12093,Amalia; Amelie; Analia; Annalee; Amal; Anyla; Anayeli; Amilia; Analy; Anali; Anel; Analee; Anylah; Analeah; Anela; Analiyah; Annalia; Analiah; Annaleah; Amila; Analeia; Annalie; Aniylah; Annel; Amalie; Annaly; Aniela; Ameliah; Annali; Anyeli; Analie; Aniyla; Anaelle; Annelle; Analaya; Amyla; Anely; Amilya; Anmol; Amilah; Amillia; Analeya; Annalea; Analayah; Analea; Annell; Amalya; Annaliyah; Annella; Amellia; Amely; Anilah; Anayely; Ameli; Annaleia; Amelya; Amulya; Amylah; Anaeli; Amel; Anella; Amela; Analeyah; Analiya; Aneli; Ameyalli; Amylia; Anayla; Anila; Amali; Amil; Ameilia; Ameyali; Amily; Annlee; Anneli; Anaily; Analyah; Annaliah; Aemilia; Amala; Amaliya; Ameila; Ameliya; Anala; Analeiah; Analya; Aneley; Anelly; Annaelle; Annalaya; Annelie
Kristen,216630,92,840322,1056952,3.8790656880395145,Kristin,176952,Kristin; Kristina; Kristine; Kristi; Krystal; Krista; Kristy; Kirsten; Kristie; Kiersten; Krystle; Kristal; Kristyn; Kirstin; Kristian; Krysta; Kristan; Krystina; Kirstie; Krysten; Krystin; Kierstin; Kristiana; Kristel; Kierstyn; Kirstyn; Kyrsten; Kerstin; Krystyna; Krystel; Kristle; Kyrstin; Keirsten; Khristina; Krystine; Kirsti; Kirsty; Kristeen; Kristianna; Kristene; Krysti; Kristyna; Krystie; Kersten; Kearstin; Krystyn; Kristena; Kriston; Kierston; Kristell; Kjersten; Krystian; Kurstin; Krystan; Khristine; Kristalyn; Kristyne; Kerstyn; Kjerstin; Kristianne; Kierstan; Kriste; Krystalyn; Krystiana; Khrystyne; Kristelle; Kristyl; Kearsten; Khrystal; Kristopher; Krystale; Kirstan; Kristol; Krystyne; Kristien; Kristinamarie; Khrystina; Kristeena; Krystn; Kursten; Kearstyn; Khristi; Khristian; Khrystyna; Kresta; Kristela; Kristiane; Kristiann; Kristl; Krystalynn; Krystelle; Kyrstie
Tessa,52529,91,80508,133037,1.5326391136324697,Tasha,33268,Tasha; Tess; Tisha; Tosha; Tessie; Tyesha; Tasia; Tiesha; Taisha; Tyasia; Tyisha; Tashia; Takia; Taja; Takiyah; Thais; Tkeyah; Tyeisha; Tesha; Tisa; Tyeshia; Tausha; Takiya; Toshia; Teisha; Tais; Tajah; Tesia; Toshie; Toyoko; Texie; Tahisha; Teasia; Tykia; Tyiesha; Tish; Tyechia; Taija; Takeya; Tiasia; Tesa; Tysha; Teja; Taysha; Toshiye; Taiz; Tyshae; Tosca; Tashay; Tokie; Taiesha; Taj; Toshi; Tajae; Taijah; Tyjae; Tahesha; Teshia; Tyhessia; Takhia; Tashae; Teasha; Tkai; Tiki; Tacy; Tayeko; Taysia; Tekia; Tyshay; Takya; Tashi; Tiasha; Tieysha; Tikia; Taeko; Taesha; Tahja; Taje; Takeia; Tashea; Taziyah; Tecia; Tessy; Tika; Toka; Twisha; Tyashia; Tyeesha; Tyese; Tyhesha; Tyja
Sandy,65397,87,51391,116788,0.7858311543342967,Sandi,6803,Sandi; Shonda; Shanda; Shante; Shanta; Santa; Shanita; Shaindy; Samatha; Shawanda; Sindy; Shawnda; Sandie; Sunday; Shawnta; Shaunte; Shonta; Sinead; Shawnte; Senaida; Synthia; Shanti; Shenita; Shaunda; Shantae; Shandi; Samadhi; Sandee; Shaunta; Shantia; Shantay; Shunta; Shonte; Shanetta; Sintia; Shanette; Shawntae; Shunda; Shawnette; Sendy; Shawntay; Shontae; Sunita; Sindi; Shontay; Shauntae; Sindia; Sandhya; Sheindy; Shandy; Sinthia; Samhita; Sonda; Senta; Shauntay; Sindee; Samnatha; Shantee; Shawntee; Schwanda; Shewanda; Sanda; Sendi; Shandee; Sindhu; Sonnet; Sumedha; Smithie; Shanty; Shantai; Shawntia; Sondi; Syndey; Synetta; Saint; Samhitha; Shauntia; Shawndee; Shawnetta; Shinita; Shunte; Shwanda; Smita; Summit; Sundae; Sundee; Syndee
Ariana,116728,86,136502,253230,1.1694023713247892,Arianna,101554,Arianna; Aryanna; Aryana; Ariyana; Aarna; Aaron; Arianne; Ariane; Ariyanna; Arwen; Arianny; Arionna; Aryn; Airam; Arriana; Arin; Arina; Arrianna; Arieanna; Ariannah; Aaryn; Arianah; Arihanna; Aeryn; Aruna; Arian; Ariani; Ariany; Arianni; Aerin; Ariona; Areanna; Aryam; Arieana; Aryan; Airiana; Arion; Arma; Ariam; Auriana; Aurianna; Ariyonna; Areana; Aryonna; Airianna; Ariyan; Arna; Aryannah; Arynn; Arhianna; Aeriana; Arwyn; Aariana; Airyana; Arieonna; Aarin; Aireana; Aireanna; Areen; Areonna; Ariauna; Arieona; Ayrianna; Arienne; Aarini; Aerianna; Arami; Areona; Ariyon; Aryanah; Ayram; Aaren; Ahriana; Araina; Areni; Ariahna; Arianie; Ariannie; Arihana; Ariyanah; Arnie; Aryanne; Aryona; Aurion; Ayerim; Ayriana
Nellie,100161,86,183166,283327,1.8287157676141412,Noelle,39932,Noelle; Nyla; Nayeli; Nola; Nell; Nylah; Noel; Noelia; Nelly; Nala; Nailah; Nila; Nayla; Nahla; Naila; Nayely; Nelle; Nella; Noella; Nailea; Nayelli; Neely; Nohely; Neela; Nilah; Naliyah; Nawal; Naylea; Nalah; Noely; Nayelly; Nayelie; Nely; Naylah; Nalia; Noeli; Nalayah; Niylah; Neila; Nolia; Nyelle; Nelia; Nyeli; Neola; Niyla; Noelie; Nil; Neyla; Nalaya; Neala; Noheli; Nealie; Nohelia; Nelli; Nyellie; Nela; Neli; Nyelli; Naileah; Noellie; Nayleah; Nuala; Naleah; Nili; Naelle; Nolie; Nylee; Naly; Naleya; Nalley; Nihal; Nalee; Naliah; Noell; Nyela; Naailah; Nahal; Nahlia; Nawaal; Naylee; Neelah; Nhyla; Nile; Noelly; Nyala; Nylia
Selena,54394,85,99660,154054,1.8321873736073833,Sloane,20732,Sloane; Selma; Selina; Salma; Selene; Sloan; Salem; Salina; Salena; Salome; Skylynn; Suellen; Shaelyn; Solana; Sulema; Shaylynn; Shaylyn; Shalyn; Saleen; Shaelynn; Shaylin; Selin; Shalon; Sallyann; Shalynn; Soliana; Shealyn; Souline; Skylyn; Shaylene; Saloma; Shalini; Skylin; Shalom; Suleyma; Solene; Shalene; Seline; Suleima; Sulma; Selenia; Shalena; Shalina; Shaleen; Saloni; Saleena; Solomia; Shailyn; Shalawn; Salima; Skylan; Shayleen; Shalane; Saleemah; Shealynn; Selenne; Suellyn; Shalana; Solenn; Solenne; Seleni; Skyleen; Soliyana; Sueellen; Shelena; Shelene; Soulene; Seleena; Soleen; Solomiya; Salam; Sallyanne; Salmo; Seleen; Shailene; Shalayne; Shaleena; Shaylen; Shelina; Shellyann; Sheylin; Shilynn; Skyelynn; Solina; Solyana
